날짜,측정소명,미세먼지 PM10 (㎍/m3),초미세먼지 PM2.5 (㎍/m3),오존 O3 (ppm),이산화질소 NO2 (ppm),일산화탄소 CO (ppm),아황산가스 SO2 (ppm)
2023-04-12 00:00:00,종로구,267.0,26.0,0.0306,0.0193,0.37,0.0023
2023-04-12 00:00:00,은평구,273.0,38.0,0.0273,0.0149,0.32,0.0021
2023-04-12 00:00:00,용산구,306.0,30.0,0.031,0.0198,0.35,0.0029
2023-04-12 00:00:00,마포구,215.0,27.0,0.0265,0.0224,0.35,0.0025
2023-04-12 00:00:00,양천구,247.0,27.0,0.0238,0.024,0.38,0.0021
2023-04-12 00:00:00,송파구,291.0,40.0,0.0274,0.0261,0.37,0.0024
2023-04-12 00:00:00,성북구,309.0,37.0,0.0278,0.0214,0.38,0.0024
2023-04-12 00:00:00,성동구,246.0,31.0,0.0311,0.0212,0.28,0.0023
2023-04-12 00:00:00,서초구,288.0,41.0,0.0214,0.0226,0.34,0.0021
2023-04-12 00:00:00,영등포구,222.0,22.0,0.0258,0.024,0.34,0.0025
2023-04-13 00:00:00,동대문구,187.0,22.0,0.0218,0.0333,0.48,0.0039
2023-04-13 00:00:00,도봉구,186.0,28.0,0.024,0.0228,0.36,0.0028
2023-04-13 00:00:00,노원구,194.0,28.0,0.0217,0.0293,0.46,0.0034
2023-04-13 00:00:00,금천구,155.0,22.0,0.0292,0.022,0.4,0.0026
2023-04-13 00:00:00,구로구,217.0,31.0,0.0229,0.0476,0.6,0.004
2023-04-13 00:00:00,강서구,217.0,24.0,0.025,0.032,0.48,0.0038
2023-04-13 00:00:00,관악구,186.0,27.0,0.0271,0.0332,0.49,0.0034
2023-04-13 00:00:00,강북구,190.0,26.0,0.0247,0.0242,0.44,0.0027
2023-04-13 00:00:00,강동구,180.0,23.0,0.0189,0.0298,0.38,0.0029
2023-04-13 00:00:00,강남구,175.0,21.0,0.0222,0.035,0.44,0.0036
2023-04-13 00:00:00,동작구,177.0,26.0,0.0277,0.0285,0.38,0.0031
2023-04-13 00:00:00,광진구,184.0,23.0,0.0195,0.0253,0.37,0.0033
2023-04-13 00:00:00,평균,187.0,26.0,0.0222,0.0307,0.45,0.0033
2023-04-13 00:00:00,마포구,160.0,28.0,0.0217,0.0329,0.48,0.0038
2023-04-13 00:00:00,서초구,198.0,31.0,0.0194,0.0333,0.4,0.0029
2023-04-13 00:00:00,서대문구,189.0,27.0,0.0234,0.0169,0.32,0.0033
2023-04-13 00:00:00,중랑구,173.0,27.0,0.0243,0.0278,0.39,0.0029
2023-04-13 00:00:00,중구,167.0,23.0,0.016,0.0374,0.48,0.0036
2023-04-13 00:00:00,은평구,190.0,33.0,0.025,0.0233,0.39,0.0029
2023-04-13 00:00:00,용산구,212.0,30.0,0.021,0.0343,0.49,0.0041
2023-04-13 00:00:00,종로구,188.0,25.0,0.0191,0.0324,0.5,0.0034000000000000002
2023-04-13 00:00:00,양천구,186.0,23.0,0.0206,0.0315,0.47,0.0027
2023-04-13 00:00:00,송파구,219.0,31.0,0.0185,0.033,0.44,0.0029
2023-04-13 00:00:00,성북구,208.0,38.0,0.0197,0.0328,0.65,0.0032
2023-04-13 00:00:00,성동구,181.0,25.0,0.021,0.0341,0.41,0.0034
2023-04-13 00:00:00,영등포구,167.0,20.0,0.0207,0.0353,0.45,0.0035
2023-04-14 00:00:00,금천구,73.0,16.0,0.0369,0.0209,0.4,0.003
2023-04-14 00:00:00,동대문구,96.0,17.0,0.0327,0.0331,0.49,0.004
2023-04-14 00:00:00,도봉구,89.0,20.0,0.0334,0.0243,0.52,0.0031
2023-04-14 00:00:00,노원구,94.0,20.0,0.029,0.031,0.5,0.0037
2023-04-14 00:00:00,구로구,94.0,21.0,0.0431,0.0218,0.44,0.0033
2023-04-14 00:00:00,동작구,83.0,17.0,0.0391,0.0278,0.4,0.0032
2023-04-14 00:00:00,관악구,92.0,19.0,0.0447,0.0272,0.43,0.0039
2023-04-14 00:00:00,강서구,104.0,16.0,0.0404,0.0259,0.42,0.0034
2023-04-14 00:00:00,강북구,92.0,19.0,0.0351,0.0244,0.47,0.0028
2023-04-14 00:00:00,평균,91.0,19.0,0.0322,0.0289,0.46,0.0034
2023-04-14 00:00:00,광진구,91.0,17.0,0.0238,0.0279,0.4,0.003
2023-04-14 00:00:00,마포구,81.0,19.0,0.036,0.0277,0.41,0.0037
2023-04-14 00:00:00,강동구,91.0,18.0,0.0234,0.0299,0.41,0.0029
2023-04-14 00:00:00,서초구,108.0,22.0,0.0079,0.0452,0.51,0.0028
2023-04-14 00:00:00,중랑구,86.0,20.0,0.0308,0.029,0.41,0.0029
2023-04-14 00:00:00,강남구,93.0,19.0,0.0296,0.0361,0.46,0.0036
2023-04-14 00:00:00,중구,79.0,16.0,0.0348,0.0301,0.43,0.0035
2023-04-14 00:00:00,서대문구,83.0,20.0,0.0287,0.0166,0.51,0.0042
2023-04-14 00:00:00,은평구,81.0,24.0,0.0421,0.016,0.45,0.0028
2023-04-14 00:00:00,종로구,89.0,18.0,0.0369,0.0266,0.51,0.00315
2023-04-14 00:00:00,영등포구,80.0,14.0,0.0363,0.0274,0.38,0.0035
2023-04-14 00:00:00,양천구,88.0,15.0,0.0362,0.0241,0.4,0.003
2023-04-14 00:00:00,송파구,119.0,23.0,0.0138,0.0457,0.57,0.0036
2023-04-14 00:00:00,성북구,99.0,29.0,0.0293,0.0346,0.66,0.0031
2023-04-14 00:00:00,성동구,92.0,20.0,0.0292,0.035,0.44,0.004
2023-04-14 00:00:00,용산구,102.0,22.0,0.0311,0.0342,0.5,0.004
2023-04-15 00:00:00,도봉구,57.0,22.0,0.0355,0.014,0.56,0.0027
2023-04-15 00:00:00,노원구,60.0,21.0,0.0276,0.0224,0.46,0.0029
2023-04-15 00:00:00,금천구,49.0,19.0,0.0308,0.018,0.41,0.003
2023-04-15 00:00:00,구로구,62.0,22.0,0.036,0.0188,0.47,0.0025
2023-04-15 00:00:00,평균,58.0,20.0,0.032,0.0199,0.44,0.0026
2023-04-15 00:00:00,관악구,64.0,20.0,0.0357,0.0218,0.46,0.0027
2023-04-15 00:00:00,강서구,66.0,19.0,0.0335,0.02,0.4,0.0026
2023-04-15 00:00:00,강북구,56.0,18.0,0.0353,0.0142,0.43,0.0021
2023-04-15 00:00:00,동대문구,61.0,18.0,0.0328,0.0217,0.44,0.0031
2023-04-15 00:00:00,광진구,56.0,17.0,0.0279,0.0216,0.37,0.0022
2023-04-15 00:00:00,동작구,54.0,19.0,0.0384,0.0194,0.37,0.0024
2023-04-15 00:00:00,성북구,60.0,24.0,0.0295,0.0246,0.6,0.0021
2023-04-15 00:00:00,서대문구,56.0,17.0,0.0228,0.015,0.65,0.004
2023-04-15 00:00:00,서초구,61.0,24.0,0.0303,0.0205,0.4,0.0024
2023-04-15 00:00:00,성동구,57.0,18.0,0.0324,0.0232,0.36,0.0026
2023-04-15 00:00:00,강남구,59.0,19.0,0.0358,0.022,0.38,0.0028
2023-04-15 00:00:00,송파구,64.0,20.0,0.032,0.0239,0.43,0.0024
2023-04-15 00:00:00,양천구,59.0,18.0,0.0307,0.0198,0.42,0.0027
2023-04-15 00:00:00,영등포구,55.0,18.0,0.0289,0.0233,0.41,0.0024
2023-04-15 00:00:00,용산구,65.0,23.0,0.034,0.0212,0.44,0.003
2023-04-15 00:00:00,은평구,56.0,28.0,0.036,0.0122,0.54,0.0021
2023-04-15 00:00:00,종로구,57.0,18.0,0.0344,0.0174,0.44,0.0023
2023-04-15 00:00:00,중구,52.0,18.0,0.0335,0.0205,0.41,0.0025
2023-04-15 00:00:00,중랑구,55.0,19.0,0.0315,0.0206,0.38,0.0021
2023-04-15 00:00:00,마포구,55.0,20.0,0.0305,0.0212,0.41,0.0026
2023-04-15 00:00:00,강동구,57.0,18.0,0.0249,0.0214,0.36,0.0024
2023-04-16 00:00:00,은평구,108.0,37.0,0.0406,0.0097,0.53,0.002
2023-04-16 00:00:00,중구,92.0,27.0,0.041,0.0143,0.41,0.0024
2023-04-16 00:00:00,평균,105.0,30.0,0.0415,0.013,0.41,0.0024
2023-04-16 00:00:00,강남구,101.0,26.0,0.0443,0.0147,0.37,0.0028
2023-04-16 00:00:00,강동구,103.0,26.0,0.0376,0.0111,0.35,0.0023
2023-04-16 00:00:00,강북구,114.0,31.0,0.0404,0.0108,0.44,0.0021
2023-04-16 00:00:00,강서구,120.0,28.0,0.0441,0.0148,0.43,0.0025
2023-04-16 00:00:00,관악구,109.0,32.0,0.046,0.014,0.47,0.0023
2023-04-16 00:00:00,광진구,103.0,26.0,0.0396,0.0131,0.34,0.0021
2023-04-16 00:00:00,구로구,120.0,35.0,0.0434,0.0125,0.48,0.0024
2023-04-16 00:00:00,금천구,91.0,28.0,0.0392,0.0126,0.43,0.0027
2023-04-16 00:00:00,노원구,112.0,33.0,0.0419,0.0137,0.4,0.0026
2023-04-16 00:00:00,중랑구,101.0,30.0,0.0402,0.0154,0.38,0.0021
2023-04-16 00:00:00,도봉구,110.0,34.0,0.0412,0.0096,0.43,0.0026
2023-04-16 00:00:00,동작구,99.0,29.0,0.0456,0.0127,0.36,0.0023
2023-04-16 00:00:00,마포구,92.0,31.0,0.0401,0.0147,0.42,0.0023
2023-04-16 00:00:00,서대문구,106.0,33.0,0.0416,0.0085,0.36,0.0023
2023-04-16 00:00:00,서초구,105.0,36.0,0.0392,0.0104,0.38,0.0024
2023-04-16 00:00:00,성동구,101.0,27.0,0.0432,0.014,0.35,0.0024
2023-04-16 00:00:00,송파구,111.0,30.0,0.0426,0.0148,0.42,0.0024
2023-04-16 00:00:00,양천구,103.0,27.0,0.0377,0.0141,0.43,0.0021
2023-04-16 00:00:00,영등포구,94.0,26.0,0.0394,0.0148,0.4,0.0024
2023-04-16 00:00:00,용산구,115.0,32.0,0.043,0.014,0.42,0.003
2023-04-16 00:00:00,종로구,102.0,28.0,0.0424,0.0128,0.43,0.00285
2023-04-16 00:00:00,동대문구,105.0,26.0,0.0431,0.0135,0.42,0.0027
2023-04-16 00:00:00,성북구,118.0,26.5,0.0394,0.0149,0.4,0.002
2023-04-17 00:00:00,강동구,100.0,27.0,0.037,0.0191,0.38,0.0029
2023-04-17 00:00:00,중랑구,96.0,30.0,0.0416,0.0217,0.4,0.0029
2023-04-17 00:00:00,평균,99.0,28.0,0.0413,0.0206,0.43,0.0031
2023-04-17 00:00:00,강남구,95.0,25.0,0.0452,0.0219,0.39,0.0034
2023-04-17 00:00:00,강북구,102.0,27.0,0.0399,0.0184,0.47,0.0027
2023-04-17 00:00:00,강서구,112.0,23.0,0.0443,0.0216,0.42,0.0031
2023-04-17 00:00:00,관악구,102.0,28.0,0.0469,0.0232,0.45,0.0032
2023-04-17 00:00:00,광진구,98.0,25.0,0.0383,0.0213,0.37,0.0027
2023-04-17 00:00:00,금천구,84.0,24.0,0.0385,0.0194,0.43,0.0038
2023-04-17 00:00:00,노원구,102.0,31.0,0.0411,0.0215,0.45,0.0032
2023-04-17 00:00:00,도봉구,95.0,30.0,0.0409,0.0172,0.55,0.0031
2023-04-17 00:00:00,동대문구,100.0,25.0,0.0445,0.0217,0.43,0.0037
2023-04-17 00:00:00,동작구,93.0,26.0,0.0456,0.0217,0.38,0.003
2023-04-17 00:00:00,구로구,109.0,31.0,0.0436,0.0203,0.48,0.0031
2023-04-17 00:00:00,서대문구,98.0,28.0,0.0518,0.0099,0.36,0.0031
2023-04-17 00:00:00,마포구,89.0,28.0,0.042,0.0205,0.42,0.0032
2023-04-17 00:00:00,종로구,97.0,25.0,0.0438,0.0202,0.51,0.00285
2023-04-17 00:00:00,은평구,96.0,33.0,0.0418,0.0149,0.54,0.0025
2023-04-17 00:00:00,용산구,110.0,34.0,0.0408,0.0223,0.44,0.0037
2023-04-17 00:00:00,영등포구,89.0,23.0,0.039,0.0236,0.41,0.0031
2023-04-17 00:00:00,중구,88.0,25.0,0.0371,0.0225,0.42,0.0031
2023-04-17 00:00:00,송파구,113.0,30.0,0.0354,0.0279,0.45,0.0029
2023-04-17 00:00:00,성북구,107.0,33.0,0.0364,0.0241,0.32,0.0027
2023-04-17 00:00:00,성동구,97.0,27.0,0.0446,0.021,0.37,0.0034
2023-04-17 00:00:00,서초구,102.0,31.0,0.0338,0.0185,0.38,0.0025
2023-04-17 00:00:00,양천구,95.0,23.0,0.0377,0.02,0.43,0.0023
2023-04-18 00:00:00,동대문구,43.0,15.0,0.0351,0.0196,0.44,0.0029
2023-04-18 00:00:00,도봉구,42.0,19.0,0.0374,0.0124,0.49,0.0026
2023-04-18 00:00:00,노원구,42.0,17.0,0.0365,0.0162,0.42,0.0024
2023-04-18 00:00:00,금천구,36.0,15.0,0.0291,0.0162,0.43,0.0029
2023-04-18 00:00:00,구로구,63.0,23.0,0.0347,0.0196,0.53,0.0024
2023-04-18 00:00:00,강북구,44.0,16.0,0.0316,0.0154,0.49,0.002
2023-04-18 00:00:00,강서구,53.0,18.0,0.0334,0.0225,0.54,0.0024
2023-04-18 00:00:00,강동구,39.0,15.0,0.0315,0.0136,0.35,0.0022
2023-04-18 00:00:00,강남구,40.0,15.0,0.0344,0.0199,0.38,0.0027
2023-04-18 00:00:00,평균,43.0,17.0,0.0336,0.0183,0.45,0.0024
2023-04-18 00:00:00,관악구,47.0,18.0,0.0333,0.0213,0.5,0.0025
2023-04-18 00:00:00,동작구,42.0,16.0,0.0349,0.02,0.4,0.0022
2023-04-18 00:00:00,광진구,40.0,14.0,0.0314,0.0173,0.37,0.0021
2023-04-18 00:00:00,서대문구,40.0,15.0,0.0408,0.0084,0.36,0.0022
2023-04-18 00:00:00,중구,40.0,18.0,0.0294,0.0232,0.46,0.0024
2023-04-18 00:00:00,종로구,40.0,15.0,0.0343,0.0186,0.58,0.0026
2023-04-18 00:00:00,은평구,41.0,19.0,0.0379,0.0105,0.61,0.002
2023-04-18 00:00:00,용산구,45.0,22.0,0.0362,0.0191,0.45,0.0028
2023-04-18 00:00:00,영등포구,43.0,16.0,0.0283,0.0251,0.48,0.0023
2023-04-18 00:00:00,중랑구,41.0,16.0,0.0366,0.0148,0.36,0.002
2023-04-18 00:00:00,양천구,43.0,16.0,0.0293,0.0221,0.48,0.0027
2023-04-18 00:00:00,서초구,19.0,15.0,0.0252,0.0223,0.49,0.0024
2023-04-18 00:00:00,성동구,39.0,14.0,0.0368,0.017,0.36,0.0027
2023-04-18 00:00:00,마포구,41.0,19.0,0.0344,0.0188,0.46,0.0023
2023-04-18 00:00:00,송파구,57.0,21.0,0.0349,0.0219,0.43,0.0023
2023-04-18 00:00:00,성북구,44.0,18.0,0.0317,0.0219,0.35,0.002
2023-04-19 00:00:00,동작구,33.0,15.0,0.0446,0.0185,0.4,0.0024
2023-04-19 00:00:00,강남구,32.0,15.0,0.0415,0.0215,0.4,0.0028
2023-04-19 00:00:00,강동구,30.0,14.0,0.0335,0.0168,0.37,0.0024
2023-04-19 00:00:00,강북구,32.0,13.0,0.0436,0.0149,0.45,0.0021
2023-04-19 00:00:00,평균,35.0,17.0,0.0415,0.0188,0.45,0.0026
2023-04-19 00:00:00,관악구,40.0,17.0,0.0434,0.0202,0.47,0.0027
2023-04-19 00:00:00,광진구,32.0,14.0,0.0371,0.0177,0.38,0.0023
2023-04-19 00:00:00,구로구,52.0,24.0,0.0441,0.0185,0.51,0.0025
2023-04-19 00:00:00,금천구,32.0,17.0,0.0342,0.0161,0.45,0.003
2023-04-19 00:00:00,노원구,30.0,14.0,0.0404,0.0183,0.45,0.0026
2023-04-19 00:00:00,도봉구,31.0,16.0,0.0664,0.0158,0.49,0.0027
2023-04-19 00:00:00,동대문구,35.0,16.0,0.0427,0.0191,0.45,0.0031
2023-04-19 00:00:00,강서구,42.0,21.0,0.0427,0.0207,0.5,0.0026
2023-04-19 00:00:00,마포구,34.0,21.0,0.0415,0.0199,0.46,0.0027
2023-04-19 00:00:00,서초구,38.0,19.0,0.0422,0.0184,0.47,0.0027
2023-04-19 00:00:00,서대문구,36.0,17.0,0.0461,0.0106,0.42,0.0024
2023-04-19 00:00:00,중랑구,32.0,16.0,0.0407,0.0177,0.39,0.0022
2023-04-19 00:00:00,중구,32.0,19.0,0.0377,0.0238,0.47,0.0026
2023-04-19 00:00:00,은평구,36.0,23.0,0.0444,0.0106,0.66,0.002
2023-04-19 00:00:00,용산구,35.0,20.0,0.0433,0.02,0.46,0.003
2023-04-19 00:00:00,종로구,33.0,15.0,0.0407,0.019,0.55,0.0031
2023-04-19 00:00:00,양천구,37.0,17.0,0.0366,0.021,0.47,0.0026
2023-04-19 00:00:00,송파구,32.0,12.0,0.0307,0.024,0.42,0.0024
2023-04-19 00:00:00,성북구,37.0,16.0,0.04,0.0235,0.28,0.0021
2023-04-19 00:00:00,성동구,32.0,14.0,0.0419,0.0199,0.39,0.0027
2023-04-19 00:00:00,영등포구,34.0,15.0,0.0372,0.023,0.45,0.0025
2023-04-20 00:00:00,구로구,22.0,13.0,0.0375,0.0152,0.44,0.0023
2023-04-20 00:00:00,도봉구,19.0,12.0,0.0334,0.0109,0.41500000000000004,0.0025
2023-04-20 00:00:00,노원구,21.0,11.0,0.035,0.0158,0.39,0.0024
2023-04-20 00:00:00,금천구,27.0,15.0,0.0283,0.015,0.36,0.0029
2023-04-20 00:00:00,광진구,27.0,14.0,0.0337,0.0169,0.36,0.0023
2023-04-20 00:00:00,평균,23.0,13.0,0.0326,0.0156,0.39,0.0024
2023-04-20 00:00:00,강서구,22.0,12.0,0.0316,0.0159,0.37,0.0024
2023-04-20 00:00:00,강북구,22.0,10.0,0.0391,0.0104,0.41,0.002
2023-04-20 00:00:00,강동구,28.0,14.0,0.0279,0.0159,0.35,0.0023
2023-04-20 00:00:00,강남구,27.0,14.0,0.0346,0.0191,0.37,0.0026
2023-04-20 00:00:00,동대문구,22.0,11.0,0.034,0.0149,0.4,0.0029
2023-04-20 00:00:00,관악구,25.0,12.0,0.0337,0.0168,0.39,0.0026
2023-04-20 00:00:00,동작구,24.0,14.0,0.0384,0.014,0.33,0.0022
2023-04-20 00:00:00,양천구,20.0,10.0,0.0315,0.0158,0.39,0.0027
2023-04-20 00:00:00,서대문구,21.0,11.0,0.0397,0.0085,0.41,0.0022
2023-04-20 00:00:00,중구,19.0,13.0,0.0251,0.0159,0.38,0.0022
2023-04-20 00:00:00,종로구,20.0,10.0,0.0244,0.0145,0.43,0.0024
2023-04-20 00:00:00,은평구,23.0,17.0,0.0376,0.0095,0.72,0.0019
2023-04-20 00:00:00,용산구,22.0,14.0,0.0319,0.0166,0.41,0.0027
2023-04-20 00:00:00,영등포구,20.0,9.0,0.0294,0.0164,0.36,0.0023
2023-04-20 00:00:00,중랑구,27.0,13.0,0.0302,0.0188,0.37,0.002
2023-04-20 00:00:00,송파구,33.0,15.0,0.0278,0.0224,0.43,0.0023
2023-04-20 00:00:00,성북구,24.0,12.0,0.0351,0.0195,0.24,0.0018
2023-04-20 00:00:00,성동구,23.0,12.0,0.0289,0.0198,0.35,0.0024
2023-04-20 00:00:00,서초구,24.0,14.0,0.0363,0.0153,0.42,0.0027
2023-04-20 00:00:00,마포구,19.0,11.0,0.0311,0.017,0.37,0.0025
2023-04-21 00:00:00,노원구,54.0,13.0,0.0427,0.0086,0.32,0.0028
2023-04-21 00:00:00,금천구,74.0,14.0,0.0484,0.0125,0.31,0.0034
2023-04-21 00:00:00,구로구,67.0,16.0,0.0355,0.0107,0.35,0.0027
2023-04-21 00:00:00,광진구,51.0,12.0,0.0387,0.0123,0.34,0.0024
2023-04-21 00:00:00,관악구,56.0,15.0,0.0398,0.0144,0.38,0.0027
2023-04-21 00:00:00,강북구,56.0,12.0,0.0408,0.0068,0.33,0.0023
2023-04-21 00:00:00,강동구,50.0,13.0,0.034,0.0097,0.29,0.0024
2023-04-21 00:00:00,강남구,51.0,13.0,0.0421,0.0134,0.31,0.0029
2023-04-21 00:00:00,평균,55.0,14.0,0.0384,0.0115,0.34,0.0026
2023-04-21 00:00:00,도봉구,57.0,14.0,0.0399,0.0089,0.39,0.0027
2023-04-21 00:00:00,강서구,66.0,16.0,0.04,0.0119,0.34,0.0026
2023-04-21 00:00:00,동대문구,53.0,11.0,0.0409,0.0117,0.35,0.0031
2023-04-21 00:00:00,동작구,52.0,16.0,0.0387,0.0126,0.32,0.0023
2023-04-21 00:00:00,중랑구,50.0,14.0,0.0354,0.0121,0.31,0.0022
2023-04-21 00:00:00,마포구,50.0,15.0,0.0372,0.0118,0.34,0.0027
2023-04-21 00:00:00,중구,43.0,13.0,0.0357,0.0108,0.34,0.0025
2023-04-21 00:00:00,종로구,48.0,11.0,0.038,0.0104,0.46,0.0027
2023-04-21 00:00:00,은평구,58.0,17.0,0.0401,0.0057,0.41,0.0021
2023-04-21 00:00:00,영등포구,50.0,11.0,0.0331,0.0164,0.33,0.0025
2023-04-21 00:00:00,용산구,58.0,19.0,0.04,0.0124,0.38,0.0029
2023-04-21 00:00:00,송파구,49.0,15.0,0.0356,0.0174,0.4,0.0024
2023-04-21 00:00:00,성북구,61.0,13.0,0.0378,0.0145,0.19,0.0022
2023-04-21 00:00:00,성동구,50.0,14.0,0.038,0.0121,0.31,0.0032
2023-04-21 00:00:00,서초구,57.0,16.0,0.0323,0.0133,0.37,0.0025
2023-04-21 00:00:00,서대문구,56.0,12.0,0.0421,0.0056,0.35,0.0024
2023-04-21 00:00:00,양천구,55.0,11.0,0.0338,0.0125,0.35,0.002
2023-04-22 00:00:00,구로구,57.0,12.0,0.0364,0.0092,0.25,0.0028
2023-04-22 00:00:00,도봉구,49.0,11.0,0.0402,0.009,0.275,0.0022
2023-04-22 00:00:00,노원구,53.0,13.0,0.0412,0.0106,0.3,0.0027
2023-04-22 00:00:00,금천구,53.0,11.0,0.0451,0.0092,0.27,0.0031
2023-04-22 00:00:00,광진구,54.0,9.0,0.0421,0.0099,0.29000000000000004,0.0018
2023-04-22 00:00:00,동대문구,54.0,10.0,0.0409,0.0135,0.31,0.0031
2023-04-22 00:00:00,강서구,60.0,13.0,0.043,0.0121,0.34,0.0024
2023-04-22 00:00:00,강북구,52.0,10.0,0.0415,0.0072,0.32,0.0022
2023-04-22 00:00:00,강동구,53.0,11.0,0.0357,0.0114,0.24,0.0023
2023-04-22 00:00:00,강남구,53.0,10.0,0.0431,0.0126,0.25,0.0027
2023-04-22 00:00:00,평균,54.0,12.0,0.041,0.0111,0.28,0.0025
2023-04-22 00:00:00,관악구,58.0,13.0,0.0443,0.0139,0.34,0.0025
2023-04-22 00:00:00,동작구,54.0,13.0,0.043,0.0113,0.25,0.0023
2023-04-22 00:00:00,중랑구,49.0,11.0,0.0424,0.008,0.22,0.0021
2023-04-22 00:00:00,서대문구,50.0,9.0,0.0448,0.0049,0.26,0.0025
2023-04-22 00:00:00,마포구,48.0,13.0,0.043,0.011,0.3,0.0027
2023-04-22 00:00:00,중구,45.0,11.0,0.0355,0.0153,0.3,0.0024
2023-04-22 00:00:00,종로구,50.0,10.0,0.0436,0.0112,0.36,0.0032
2023-04-22 00:00:00,용산구,60.0,17.0,0.0437,0.0117,0.32,0.003
2023-04-22 00:00:00,영등포구,49.0,9.0,0.0382,0.0147,0.3,0.0024
2023-04-22 00:00:00,은평구,40.0,13.0,0.0421,0.0068,0.23,0.0022
2023-04-22 00:00:00,송파구,62.0,12.0,0.0431,0.0141,0.31,0.0024
2023-04-22 00:00:00,성북구,56.0,13.0,0.039,0.0138,0.17,0.0024
2023-04-22 00:00:00,성동구,58.0,10.0,0.0434,0.0101,0.23,0.0031
2023-04-22 00:00:00,서초구,75.0,18.0,0.0322,0.0147,0.25,0.0022
2023-04-22 00:00:00,양천구,51.0,9.0,0.037,0.0122,0.31,0.0028
2023-04-23 00:00:00,구로구,63.0,14.0,0.0305,0.0144,0.31,0.0029
2023-04-23 00:00:00,도봉구,45.0,13.0,0.0385,0.0091,0.23,0.0024
2023-04-23 00:00:00,노원구,46.0,15.0,0.0387,0.0118,0.35,0.0028
2023-04-23 00:00:00,금천구,54.0,15.0,0.0366,0.0161,0.38,0.0034
2023-04-23 00:00:00,광진구,52.0,13.0,0.0356,0.013,0.36,0.002
2023-04-23 00:00:00,평균,52.0,14.0,0.0367,0.0142,0.34,0.0027
2023-04-23 00:00:00,강서구,58.0,14.0,0.0392,0.0142,0.37,0.0026
2023-04-23 00:00:00,강북구,48.0,13.0,0.0424,0.0084,0.35,0.0023
2023-04-23 00:00:00,강동구,50.0,15.0,0.0324,0.0122,0.27,0.0024
2023-04-23 00:00:00,강남구,53.0,14.0,0.0378,0.0151,0.31,0.0029
2023-04-23 00:00:00,동대문구,54.0,13.0,0.0388,0.0144,0.35,0.0031
2023-04-23 00:00:00,관악구,60.0,18.0,0.0366,0.0201,0.45,0.0029
2023-04-23 00:00:00,동작구,53.0,17.0,0.0361,0.0175,0.34,0.0025
2023-04-23 00:00:00,중랑구,47.0,14.0,0.0389,0.0112,0.28,0.0022
2023-04-23 00:00:00,서대문구,49.0,11.0,0.0405,0.0068,0.315,0.0032
2023-04-23 00:00:00,중구,43.0,14.0,0.0353,0.015,0.35,0.0027
2023-04-23 00:00:00,종로구,48.0,13.0,0.0393,0.0139,0.39,0.0035
2023-04-23 00:00:00,은평구,51.0,14.0,0.0403,0.0087,0.29,0.0024
2023-04-23 00:00:00,용산구,59.0,19.0,0.0377,0.0163,0.39,0.0029
2023-04-23 00:00:00,영등포구,49.0,12.0,0.0334,0.0179,0.36,0.0024
2023-04-23 00:00:00,마포구,50.0,16.0,0.035,0.0172,0.37,0.0027
2023-04-23 00:00:00,송파구,59.0,15.0,0.0371,0.0171,0.36,0.0025
2023-04-23 00:00:00,성북구,51.0,14.0,0.0362,0.0151,0.21,0.0025
2023-04-23 00:00:00,성동구,52.0,13.0,0.0373,0.015,0.29,0.0026
2023-04-23 00:00:00,서초구,54.0,16.0,0.0296,0.0176,0.35,0.0021
2023-04-23 00:00:00,양천구,51.0,13.0,0.0327,0.0157,0.38,0.0033
2023-04-24 00:00:00,노원구,50.0,17.0,0.0471,0.0109,0.32,0.0028
2023-04-24 00:00:00,금천구,47.0,16.0,0.0446,0.0139,0.36,0.0036
2023-04-24 00:00:00,구로구,56.0,14.0,0.037,0.0112,0.29,0.0031
2023-04-24 00:00:00,광진구,45.0,13.0,0.0392,0.0139,0.33499999999999996,0.0023
2023-04-24 00:00:00,관악구,50.0,18.0,0.0439,0.0155,0.38,0.003
2023-04-24 00:00:00,강북구,51.0,15.0,0.0471,0.01,0.34,0.0025
2023-04-24 00:00:00,강동구,45.0,16.0,0.0344,0.0143,0.29,0.0026
2023-04-24 00:00:00,강남구,46.0,14.0,0.0423,0.016,0.3,0.0032
2023-04-24 00:00:00,평균,49.0,15.0,0.0421,0.0134,0.32,0.0028
2023-04-24 00:00:00,도봉구,48.0,14.0,0.043,0.0102,0.28,0.0025
2023-04-24 00:00:00,강서구,56.0,14.0,0.0461,0.0132,0.35,0.0028
2023-04-24 00:00:00,동대문구,50.0,13.0,0.0466,0.0129,0.34,0.0034
2023-04-24 00:00:00,동작구,46.0,16.0,0.044,0.0138,0.3,0.0027
2023-04-24 00:00:00,중랑구,45.0,15.0,0.0421,0.0135,0.29,0.0025
2023-04-24 00:00:00,마포구,43.0,16.0,0.0424,0.0141,0.34,0.0029
2023-04-24 00:00:00,중구,43.0,16.0,0.0395,0.016,0.35,0.0029
2023-04-24 00:00:00,종로구,47.0,14.0,0.0455,0.0132,0.39,0.0033
2023-04-24 00:00:00,은평구,60.0,15.0,0.0439,0.01,0.31,0.0026
2023-04-24 00:00:00,영등포구,45.0,13.0,0.0363,0.0169,0.34,0.0028
2023-04-24 00:00:00,용산구,54.0,18.0,0.0464,0.013,0.35,0.0033
2023-04-24 00:00:00,송파구,54.0,15.0,0.0382,0.018,0.34,0.0025
